pH,Temperature,Dissolved Oxygen,Electrical Conductivity,Turbidity,Nitrogen,Phosphorus,Potassium,Water Hardness,Label
6.7,18,7.2,2.7,0.2,8,5,23,50,1
5.2,24,6.6,2.8,1.2,18,2,25,92,0
6.6,21,6.6,2.6,0.9,12,5,21,51,1
5.5,20,7.9,2.5,1.4,10,2,17,105,0
5.4,17,6.4,1.7,0.7,16,6,20,92,1
6.5,23,6.7,1.9,1.5,13,2,17,86,0
6.7,20,7.7,1.5,1.4,17,6,24,105,1
6.2,19,7.5,2.6,1.4,15,4,23,75,0
5.9,21,6.7,1.9,0.9,10,5,19,105,1
6.8,23,5.6,1.9,0.9,18,3,23,76,0
6.2,20,5.7,2.2,1.3,10,5,22,51,1
5.6,24,6.9,1.7,0.4,19,2,18,73,0
5.4,22,5.5,2.9,1.4,17,4,18,48,1
5.7,20,7.5,1.1,0.3,13,2,18,97,0
6.2,22,7.9,1.6,1.4,21,6,20,101,1
6.9,17,6.7,2.4,0.9,14,3,18,81,0
5.0,19,5.2,1.4,0.3,10,2,17,71,1
6.6,23,7.3,2.3,0.8,19,3,17,54,0
5.1,20,5.7,2.4,0.8,14,3,15,63,1
6.7,17,5.2,1.3,1.5,11,6,22,81,0
5.5,16,6.5,2.9,0.5,13,2,16,80,1
5.6,22,6.9,2.7,0.5,14,2,20,85,0
5.4,19,7.0,2.7,1.2,10,2,22,87,1
5.0,22,7.6,1.5,1.2,10,2,16,59,0
6.5,20,5.2,1.3,0.5,10,5,15,74,1
5.9,20,6.3,1.6,1.0,18,5,19,98,0
6.7,17,5.1,2.0,0.9,15,5,18,107,1
5.6,16,7.6,2.1,0.2,13,6,15,53,0
5.6,21,7.8,1.0,0.7,9,2,19,51,1
6.9,17,6.3,2.5,0.4,12,3,19,67,0
5.4,18,6.7,2.1,0.5,14,5,24,81,1
5.0,23,7.7,2.0,0.3,20,4,24,58,0
6.9,16,5.7,1.6,0.3,10,4,18,100,1
5.8,21,6.2,2.5,0.7,19,6,23,106,0
5.4,22,6.8,1.7,0.8,19,2,21,52,1
5.5,22,5.5,2.1,0.6,21,3,17,50,0
5.1,19,7.5,2.3,1.2,11,6,20,48,1
6.2,24,7.2,2.8,0.5,13,5,22,107,0
5.1,20,7.3,1.6,1.0,21,4,21,96,1
6.4,23,6.0,1.7,0.8,17,4,15,59,0
5.6,16,6.6,2.9,1.1,21,5,15,85,1
5.9,21,6.4,1.6,0.9,15,2,22,58,0
5.6,24,6.4,1.7,0.9,13,4,19,52,1
5.0,23,7.0,2.3,0.9,20,3,21,85,0
6.0,20,5.6,2.8,1.5,17,2,17,73,1
5.2,17,7.1,2.2,1.4,14,5,23,72,0
6.5,18,7.2,1.0,1.1,9,3,16,105,1
5.6,18,5.3,2.1,1.4,10,6,19,102,0
6.4,21,5.8,1.0,1.1,12,5,16,54,1
6.1,21,5.8,2.5,1.3,18,3,21,83,0
6.4,20,6.1,1.4,1.2,19,5,16,108,1
7.0,18,6.2,2.5,1.0,21,4,17,72,0
5.6,20,6.5,1.1,0.6,21,3,18,88,1
5.7,23,7.6,1.3,1.0,15,6,19,97,0
5.4,20,7.0,1.6,0.8,16,3,25,54,1
6.7,19,5.6,1.2,0.3,20,6,22,93,0
5.5,18,6.0,2.1,0.9,13,6,18,84,1
6.5,23,8.0,1.4,0.8,10,3,19,56,0
6.3,19,5.8,1.3,0.3,17,4,21,92,1
6.2,22,7.8,2.4,1.5,12,5,22,73,0
5.9,20,7.0,2.5,0.6,14,5,22,102,1
5.8,19,6.9,2.4,1.4,14,6,15,67,0
5.2,20,6.1,1.4,0.6,14,5,25,94,1
5.9,18,6.5,2.3,1.3,20,3,16,51,0
6.9,20,5.7,1.9,1.0,19,3,17,76,1
6.8,18,6.0,1.1,1.1,15,5,23,106,0
5.9,24,7.6,1.9,0.3,18,2,25,100,1
6.1,19,7.3,2.7,0.6,8,3,22,98,0
5.9,24,5.6,2.2,0.9,13,2,24,65,1
6.1,21,6.4,1.9,1.2,8,5,15,60,0
5.1,20,7.6,2.6,0.6,20,4,24,85,1
5.5,23,6.3,2.7,0.2,14,5,18,50,0
6.3,21,6.7,2.3,0.4,8,4,23,102,1
6.7,24,6.3,1.1,0.2,11,5,15,69,0
5.2,18,6.1,1.3,0.6,21,6,24,106,1
6.3,24,5.7,2.7,0.9,9,6,22,46,0
5.2,21,6.0,1.9,0.7,10,6,21,101,1
5.7,16,5.3,1.0,1.5,15,6,18,97,0
6.0,16,7.2,2.1,1.4,9,5,25,62,1
5.8,19,7.3,1.3,0.7,8,5,23,88,0
5.2,21,5.1,1.7,1.0,17,5,19,46,1
5.6,24,6.4,1.3,0.9,8,2,24,55,0
6.1,24,5.8,2.3,0.6,21,5,21,67,1
5.3,19,6.5,2.8,1.3,16,3,19,77,0
5.2,18,7.1,2.2,0.5,11,2,17,61,1
5.3,21,5.0,2.4,1.2,11,3,23,82,0
5.4,20,5.4,1.2,0.3,14,3,20,54,1
6.4,24,7.5,2.6,0.8,12,2,22,60,0
6.0,21,7.2,1.2,0.9,10,2,15,91,1
5.4,19,6.8,2.7,0.9,19,4,17,109,0
6.0,24,5.4,2.1,0.7,13,5,19,54,1
6.4,20,7.1,1.4,0.5,9,2,15,86,0
6.7,21,6.1,2.3,1.3,16,6,16,81,1
6.7,20,5.6,1.8,0.5,10,2,17,70,0
6.7,21,5.0,1.4,1.3,9,4,17,95,1
6.0,22,7.9,1.7,0.7,10,4,24,50,0
6.4,18,7.3,2.5,1.0,8,4,24,91,1
5.3,21,5.4,2.4,0.6,10,6,15,55,0
5.5,17,7.0,1.8,0.6,12,4,17,87,1
5.3,20,7.5,1.5,1.2,15,4,18,90,0
5.1,24,7.3,2.2,0.4,18,3,23,89,1
6.4,24,6.7,2.0,0.2,10,2,21,108,0
5.6,24,7.3,1.2,0.7,21,5,24,93,1
6.9,20,7.9,1.9,1.4,13,2,25,79,0
5.3,24,5.7,1.0,0.4,18,3,25,95,1
6.2,18,6.5,2.6,1.0,21,4,24,82,0
6.9,19,7.2,1.7,0.5,9,5,17,100,1
6.3,18,6.4,2.6,1.0,16,4,16,65,0
7.0,19,7.0,2.0,0.9,9,5,18,101,1
5.3,17,5.1,2.2,0.3,12,2,18,65,0
6.9,24,6.7,2.5,1.2,10,4,25,82,1
7.0,21,7.2,1.6,1.5,14,4,22,52,0
5.9,24,5.7,2.1,1.3,15,3,15,100,1
5.4,16,5.3,1.5,1.0,21,5,22,47,0
6.7,19,7.8,1.9,0.8,20,5,17,77,1
5.6,19,7.8,1.5,1.0,13,5,25,63,0
6.9,18,6.8,2.0,1.5,9,3,15,49,1
6.0,17,5.4,2.0,1.3,18,5,23,46,0
6.3,24,7.9,2.2,0.2,20,5,23,90,1
5.7,16,7.1,2.9,0.5,14,5,17,53,0
5.4,19,7.8,2.4,0.5,18,2,24,107,1
6.2,23,7.8,1.7,1.4,12,4,17,84,0
5.0,22,7.2,2.1,0.8,13,3,18,77,1
5.3,21,5.9,2.1,0.6,16,3,23,93,0
6.0,18,7.1,2.9,1.0,16,6,15,99,1
6.6,24,5.1,2.5,0.3,14,5,15,50,0
5.2,22,6.1,2.3,0.9,13,6,20,94,1
6.9,16,5.6,2.5,1.3,11,3,15,58,0
5.8,24,7.0,2.9,1.2,21,6,24,95,1
5.8,24,5.2,1.6,0.8,21,6,18,91,0
6.7,18,6.9,1.9,0.7,18,4,20,58,1
5.7,22,6.9,2.3,0.4,21,2,22,95,0
6.3,17,6.2,2.6,1.4,20,5,23,97,1
6.7,17,5.5,1.2,1.0,8,6,22,89,0
5.4,22,5.4,2.6,1.4,13,3,16,65,1
5.7,22,6.6,2.2,1.4,15,6,23,55,0
6.2,16,6.2,1.8,1.4,12,2,23,54,1
5.1,20,6.9,1.7,0.8,19,6,22,64,0
6.2,22,6.3,2.5,1.0,16,6,17,82,1
6.1,20,7.4,2.1,0.3,15,4,21,53,0
6.7,18,5.2,1.5,1.3,19,4,18,102,1
5.2,23,5.7,1.8,1.0,9,4,19,105,0
5.9,18,5.8,1.7,0.4,16,6,23,64,1
5.7,17,7.7,1.6,1.3,21,5,22,103,0
5.1,19,5.5,1.1,0.8,11,4,17,66,1
6.1,23,7.7,2.0,0.9,9,4,25,92,0
6.5,17,6.2,2.7,1.0,9,2,23,70,1
5.8,24,6.9,2.0,0.9,12,5,23,71,0
5.2,18,7.5,1.3,1.5,13,4,24,45,1
5.8,24,7.9,2.4,0.9,21,2,15,102,0
6.1,18,5.6,1.3,0.5,19,5,23,79,1
6.3,20,6.8,2.2,0.9,11,3,24,48,0
6.0,20,5.2,2.4,1.5,21,5,23,56,1
5.5,18,7.7,2.4,0.5,15,3,20,87,0
6.0,20,7.7,2.7,0.4,17,3,16,57,1
6.8,17,7.0,2.0,0.7,20,3,15,104,0
6.1,17,6.3,2.8,0.2,21,6,23,46,1
6.8,17,5.0,2.4,1.4,20,5,24,76,0
6.6,19,7.8,1.6,0.7,19,3,21,80,1
5.9,17,7.8,1.5,0.7,15,3,20,70,0
6.6,24,5.7,2.9,1.3,13,5,22,102,1
6.5,22,7.5,1.3,1.1,8,5,25,94,0
5.1,16,6.6,2.4,1.1,21,5,22,91,1
5.1,20,7.7,1.7,1.0,16,5,23,62,0
5.6,24,6.3,1.3,1.3,20,2,24,62,1
6.7,16,6.0,1.7,0.9,20,6,16,47,0
5.8,21,5.5,2.3,1.4,15,4,20,97,1
6.0,20,5.2,1.5,1.3,17,4,18,97,0
6.0,16,7.8,2.4,0.2,20,6,20,77,1
5.3,21,5.2,1.9,0.4,14,4,24,50,0
5.4,17,7.9,1.4,1.4,14,6,22,81,1
6.7,17,6.7,2.5,0.9,21,2,15,97,0
6.8,17,7.0,2.7,1.5,21,2,23,46,1
5.1,16,5.4,2.8,0.8,9,6,18,83,0
6.5,21,7.0,2.8,0.9,11,2,19,89,1
5.0,20,7.0,2.0,0.3,17,4,18,84,0
7.0,22,7.5,2.2,0.3,10,4,24,102,1
6.3,19,7.1,1.0,1.1,17,3,15,94,0
5.7,18,5.8,2.1,0.6,21,5,22,94,1
6.3,21,7.9,1.2,1.0,8,2,21,45,0
6.2,21,7.8,2.5,1.1,9,6,16,78,1
5.7,24,6.6,2.6,0.3,13,2,25,67,0
5.9,17,7.3,1.3,0.9,16,3,22,93,1
6.6,24,7.3,2.1,0.6,11,6,15,73,0
6.1,19,5.1,1.3,1.2,14,6,23,103,1
5.6,17,5.7,2.2,0.6,13,3,23,108,0
6.2,21,6.8,1.4,0.6,15,2,25,53,1
5.4,22,7.2,2.8,0.4,18,3,25,103,0
5.6,23,6.8,2.7,1.5,21,6,24,86,1
6.3,17,6.5,1.5,1.0,12,3,20,100,0
6.3,22,5.8,2.9,1.4,13,3,15,87,1
6.4,19,5.5,2.3,0.5,19,6,18,72,0
5.9,24,5.1,2.5,0.3,18,3,23,46,1
5.6,20,7.1,1.6,1.1,8,2,20,75,0
6.0,18,7.6,2.4,0.9,15,3,16,77,1
6.8,17,5.9,1.8,0.8,16,6,23,94,0
6.6,24,7.0,2.7,0.6,15,4,22,52,1
5.4,21,7.8,1.3,0.9,11,5,25,77,0
5.6,18,5.2,2.8,0.4,9,6,22,86,1
6.3,24,6.7,1.2,0.7,9,2,24,90,0
5.9,18,6.1,1.1,0.9,16,6,25,81,1
6.0,18,5.9,1.8,1.1,8,5,17,106,0
5.3,17,6.6,2.8,0.5,11,3,16,75,1
5.6,19,5.0,1.4,1.3,20,4,21,87,0
6.4,16,7.3,2.4,1.4,14,5,19,55,1
6.9,19,6.3,2.7,1.5,11,5,19,107,0
5.5,21,5.2,1.4,1.5,9,3,22,109,1
5.9,17,7.4,1.5,0.8,19,2,25,66,0
6.5,20,7.1,1.6,1.3,21,2,25,55,1
5.8,17,6.0,2.4,1.3,12,4,15,57,0
6.6,20,6.5,1.2,1.2,19,6,24,78,1
5.6,16,7.8,1.1,0.9,19,4,15,90,0
5.6,22,7.7,2.5,0.6,10,5,16,93,1
5.2,17,5.7,1.9,1.0,19,3,23,72,0
6.3,16,7.6,2.6,0.5,13,5,18,94,1
6.2,20,5.0,1.7,0.7,17,3,20,89,0
6.9,17,6.2,1.4,1.0,17,3,22,95,1
5.7,20,7.4,1.1,0.7,9,5,21,101,0
5.0,17,6.6,1.8,1.5,12,3,17,93,1
6.5,23,6.8,2.6,1.4,20,3,19,82,0
5.1,19,5.0,1.6,1.5,15,6,15,101,1
5.2,17,5.4,2.7,1.2,14,6,24,104,0
5.4,16,6.9,1.3,0.7,18,4,23,81,1
6.3,23,5.2,2.2,0.8,19,2,24,50,0
6.4,23,7.0,2.7,0.3,10,2,24,98,1
5.4,19,5.4,2.8,0.7,16,6,24,69,0
6.9,18,6.9,1.1,1.2,20,6,23,67,1
6.7,23,5.1,2.6,0.8,11,5,19,54,0
6.4,16,6.5,2.2,0.5,9,5,16,93,1
6.4,22,5.7,1.4,1.3,13,4,25,69,0
6.3,17,5.2,1.1,1.5,12,6,24,96,1
5.1,19,7.7,2.6,1.3,11,4,16,65,0
6.8,24,6.1,1.9,1.2,14,4,19,95,1
6.6,20,6.8,2.2,0.6,11,5,21,89,0
5.2,19,5.2,2.0,0.9,16,4,16,58,1
6.1,23,6.7,1.5,1.0,14,2,20,64,0
5.5,17,5.9,2.2,1.3,17,6,16,82,1
6.6,22,6.2,1.9,0.9,16,3,21,90,0
6.9,23,7.4,1.6,0.8,13,6,18,73,1
5.8,24,6.0,2.9,0.5,20,5,15,93,0
5.3,20,5.6,2.5,0.6,8,3,15,48,1
5.1,22,7.3,1.6,0.4,18,3,21,45,0
6.3,23,7.2,1.6,1.0,13,4,18,47,1
6.6,18,7.1,2.1,1.4,13,3,22,83,0
5.4,19,6.5,2.0,0.6,17,5,24,56,1
5.1,24,6.0,2.7,0.5,8,2,25,102,0
6.0,21,6.3,2.7,1.0,13,3,15,80,1
5.4,23,6.0,1.3,0.7,13,6,25,100,0
6.9,18,7.7,2.5,0.8,15,6,16,70,1
6.2,19,6.6,1.9,1.4,8,4,22,46,0
6.9,20,6.4,2.0,0.6,11,5,16,94,1
5.1,17,6.0,1.2,1.3,16,3,16,102,0
5.1,22,7.9,1.5,1.1,8,4,25,105,1
6.2,23,5.3,2.5,1.0,12,2,19,106,0
6.8,24,5.5,1.6,0.4,13,4,18,85,1
6.5,18,7.5,2.9,1.3,10,6,23,67,0
5.4,17,7.8,2.0,0.6,13,3,22,103,1
5.5,17,5.5,2.7,1.0,14,3,24,89,0
6.9,22,7.6,1.1,0.6,9,6,18,60,1
6.0,20,6.9,1.9,0.6,10,3,19,49,0
6.6,22,6.6,2.0,0.3,18,4,23,47,1
6.7,23,7.7,1.3,0.4,15,3,17,83,0
5.5,16,6.3,1.2,0.7,8,4,24,70,1
6.8,16,5.9,2.2,1.4,11,4,15,92,0
6.2,23,7.7,2.1,1.1,13,4,19,75,1
6.1,24,6.5,2.7,1.4,17,4,15,54,0
6.4,20,5.1,2.5,1.3,16,2,24,83,1
5.0,18,6.8,2.5,0.8,13,5,16,74,0
6.9,24,5.1,2.5,0.3,21,5,24,58,1
6.5,22,7.6,2.1,0.4,14,3,16,66,0
5.4,18,5.6,2.3,0.6,20,4,19,74,1
5.6,21,5.9,1.8,0.5,20,2,18,72,0
5.5,24,6.5,1.4,0.9,18,4,18,50,1
6.2,18,7.9,2.7,1.5,9,4,19,54,0
6.9,23,6.2,2.3,1.1,14,2,16,74,1
6.1,19,7.0,2.9,1.4,9,3,19,76,0
6.0,23,5.7,2.9,0.7,8,5,24,83,1
6.4,23,6.3,1.0,1.4,19,6,20,87,0
5.5,24,5.2,2.4,0.4,14,3,23,65,1
6.5,18,7.3,1.9,1.5,8,2,20,105,0
6.0,24,7.6,1.6,0.3,20,6,17,58,1
5.3,18,7.6,2.4,1.2,15,2,20,55,0
5.4,20,7.2,2.9,1.3,13,5,24,98,1
5.3,20,5.7,2.5,1.1,8,4,20,51,0
6.7,24,6.1,2.8,1.0,20,5,23,99,1
6.9,20,6.5,1.7,0.3,18,6,22,95,0
6.9,22,5.0,1.8,0.8,12,3,21,73,1
5.8,22,7.1,2.9,1.1,17,2,21,78,0
5.7,16,7.6,1.5,1.3,10,4,25,59,1
6.8,16,5.9,1.4,0.9,12,2,16,108,0
5.6,19,6.9,3.0,0.3,21,6,18,76,1
6.8,24,5.1,2.2,0.9,17,2,17,48,0
5.6,24,6.1,2.3,1.0,18,6,19,48,1
5.6,23,6.1,2.0,0.5,13,5,16,67,0
6.9,20,7.3,1.6,0.5,11,5,17,101,1
6.0,19,5.3,1.3,1.2,10,6,22,84,0
6.3,21,7.7,1.9,1.0,14,6,18,106,1
6.6,16,6.7,1.9,1.1,19,6,21,50,0
5.8,21,7.1,2.2,1.3,8,4,20,107,1
5.1,24,7.6,1.4,0.2,15,2,16,99,0
6.9,24,6.2,1.9,1.1,10,4,16,64,1
6.3,23,6.9,2.7,0.7,21,2,21,98,0
6.9,23,5.9,2.0,1.0,9,6,23,77,1
5.8,18,5.8,1.0,1.1,8,5,17,102,0
5.1,23,7.7,1.1,0.3,12,2,23,90,1
5.2,16,6.4,2.3,1.2,8,6,16,81,0
6.0,23,5.4,2.5,0.9,10,5,16,61,1
6.9,21,5.4,1.6,0.8,15,3,15,70,0
6.6,16,6.6,2.6,1.0,14,6,23,58,1
6.2,16,6.1,1.4,1.2,20,3,20,71,0
5.7,16,6.7,2.1,1.4,19,5,24,75,1
6.6,24,6.1,1.1,0.3,13,6,18,45,0
5.8,20,7.1,1.1,1.5,10,5,23,56,1
5.8,20,5.0,1.2,1.1,13,4,18,101,0
5.6,22,7.4,2.6,0.4,11,5,25,80,1
5.5,18,5.1,1.0,0.3,18,2,18,50,0
6.1,21,6.7,1.2,1.3,8,3,22,67,1
6.8,16,6.2,1.1,1.1,20,6,22,105,0
6.3,22,7.0,2.9,0.2,8,5,15,53,1
6.6,21,5.9,1.1,0.5,19,6,17,80,0
6.1,22,5.0,2.6,0.7,12,6,24,56,1
6.0,21,5.6,1.3,0.2,20,4,22,100,0
6.2,22,5.2,1.8,1.4,14,5,17,81,1
6.4,22,6.4,2.3,1.1,14,5,23,67,0
6.0,20,5.6,1.3,0.9,17,3,23,103,1
5.6,17,7.8,2.4,0.3,14,6,25,82,0
6.3,23,6.0,2.0,0.7,19,2,19,61,1
6.4,22,6.6,1.7,1.4,12,4,15,101,0
6.8,18,7.3,1.0,0.7,11,2,16,108,1
6.2,20,6.0,1.0,1.1,10,3,18,83,0
6.7,22,7.2,2.2,0.8,9,5,24,89,1
6.9,19,6.8,1.2,1.4,9,4,25,106,0
6.8,24,7.0,2.0,1.4,9,4,15,89,1
5.1,21,6.9,2.9,0.3,21,4,24,58,0
5.5,19,6.5,2.4,1.0,14,2,25,51,1
6.8,23,6.9,2.9,0.8,10,2,20,79,0
5.8,19,6.6,2.7,0.3,20,4,20,88,1
5.2,24,5.5,1.6,1.3,21,6,24,90,0
6.9,23,6.0,1.9,1.1,9,2,21,62,1
5.6,19,6.7,2.8,0.8,12,3,23,104,0
6.3,19,6.3,2.3,1.0,10,2,17,97,1
6.3,24,7.5,2.4,0.9,10,3,15,71,0
6.5,24,6.3,2.5,0.7,12,6,16,61,1
6.3,23,8.0,2.6,1.2,21,6,19,63,0
6.6,17,6.1,2.0,1.0,13,3,22,54,1
5.7,23,5.6,1.9,1.2,10,5,16,84,0
5.2,21,5.6,2.3,0.7,15,4,24,97,1
6.8,16,6.8,1.5,0.3,16,4,22,85,0
5.5,19,7.1,1.1,1.4,19,5,15,46,1
6.6,19,7.9,2.1,1.5,10,6,17,65,0
6.2,19,5.9,1.3,0.3,18,6,22,82,1
7.0,23,5.3,2.0,1.3,10,6,18,80,0
5.7,22,6.7,1.8,1.2,9,2,23,82,1
5.1,19,7.3,2.3,0.6,8,5,25,59,0
6.4,18,6.2,1.6,0.7,11,6,25,58,1
6.8,24,5.9,1.0,0.9,15,5,20,49,0
5.9,22,6.1,2.6,0.5,13,4,16,78,1
6.8,20,5.4,1.7,1.3,14,3,15,75,0
6.6,22,7.0,2.7,1.0,21,5,16,57,1
5.1,23,6.3,1.1,0.6,15,5,19,88,0
5.3,19,7.5,1.8,1.5,15,3,19,57,1
6.1,19,7.3,1.6,0.5,17,3,20,84,0
5.2,18,7.7,2.6,1.2,11,5,18,92,1
5.7,20,7.4,1.2,1.0,9,6,18,77,0
6.1,23,7.6,2.9,0.6,8,4,25,101,1
5.5,22,7.0,2.5,1.0,21,4,25,92,0
6.0,23,6.1,2.6,1.0,18,3,25,89,1
6.2,21,5.6,1.2,1.5,13,5,24,102,0
5.3,19,7.3,1.2,0.3,12,6,16,77,1
7.0,18,5.2,1.7,0.7,14,6,25,80,0
5.8,19,5.1,1.1,0.3,8,3,18,98,1
6.9,21,6.5,1.6,0.8,15,5,23,101,0
6.4,22,7.6,1.9,1.0,10,5,17,109,1
6.5,17,7.3,2.7,1.4,20,4,21,75,0
6.6,22,7.1,1.8,0.7,15,4,17,108,1
6.5,19,6.2,2.1,0.4,9,5,20,53,0
6.6,19,6.1,2.1,1.0,11,6,21,61,1
6.1,16,5.1,2.8,1.4,11,2,25,57,0
5.9,22,5.6,1.1,1.2,16,3,20,100,1
5.1,23,6.5,1.0,0.5,11,5,17,66,0
5.6,18,5.4,1.5,0.2,13,6,17,69,1
5.9,18,7.8,2.6,0.8,17,2,20,56,0
5.8,18,7.3,1.1,1.3,19,5,17,80,1
5.4,19,6.0,1.7,0.7,15,4,18,108,0
5.1,19,5.0,1.4,0.3,17,6,19,102,1
6.3,18,6.5,2.9,0.5,15,4,17,59,0
5.5,22,6.9,1.2,0.4,14,3,23,105,1
6.5,22,5.8,2.9,0.7,9,4,15,96,0
6.3,22,7.4,2.3,0.5,14,4,16,106,1
6.7,21,6.8,1.9,1.2,17,2,17,46,0
6.1,17,6.8,1.1,0.2,9,5,19,62,1
5.5,17,7.7,1.1,0.6,16,3,21,85,0
6.4,16,7.0,2.7,1.0,17,2,25,88,1
5.9,22,6.7,1.5,1.1,18,5,17,52,0
6.3,22,6.6,2.5,0.4,9,3,21,97,1
6.5,19,5.4,1.3,1.5,11,3,20,71,0
5.3,20,5.5,2.3,1.1,8,3,21,54,1
6.6,24,6.8,1.4,1.1,16,3,16,103,0
6.4,22,6.8,2.4,1.2,9,3,17,107,1
6.7,21,6.5,1.3,1.3,17,6,19,49,0
5.9,16,6.0,2.6,0.6,19,2,16,73,1
6.5,21,5.1,1.1,0.2,20,4,16,109,0
6.7,20,5.1,1.1,0.5,19,3,16,52,1
6.6,23,6.8,2.4,1.4,19,5,21,81,0
5.3,21,7.0,2.2,0.7,20,2,17,104,1
6.0,23,6.2,3.0,0.9,11,4,23,70,0
5.7,16,6.4,1.1,1.1,12,3,23,106,1
5.0,19,7.2,1.3,0.7,19,4,19,92,0
6.7,22,5.4,2.7,1.1,21,2,20,99,1
6.1,21,5.2,2.5,0.9,15,3,24,48,0
5.1,22,6.1,2.2,1.5,17,6,23,90,1
6.9,23,6.4,2.7,0.5,17,2,20,72,0
6.6,21,5.3,1.3,0.9,10,5,23,65,1
5.3,22,7.3,1.1,0.3,9,5,18,71,0
5.7,17,7.6,2.4,0.5,17,5,15,65,1
5.2,21,5.9,1.9,1.5,19,4,23,105,0
5.8,20,7.8,1.8,0.6,16,4,19,48,1
5.2,18,7.3,2.9,1.0,11,2,21,49,0
7.0,18,6.8,2.0,0.3,11,3,20,45,1
5.8,18,7.7,2.8,1.3,21,5,17,92,0
6.7,19,7.5,2.1,0.6,17,5,24,90,1
6.0,18,5.3,2.8,0.8,12,5,23,82,0
6.3,18,5.7,1.2,0.3,16,4,22,94,1
6.2,23,7.9,1.6,0.4,20,4,20,99,0
6.4,24,6.6,3.0,1.5,17,2,23,68,1
6.9,24,6.2,1.4,1.3,18,2,25,74,0
5.3,20,6.0,1.6,0.6,20,4,24,89,1
6.3,18,5.5,1.6,0.6,16,3,17,60,0
5.2,20,5.9,1.9,0.6,15,4,21,92,1
6.7,20,6.3,2.9,0.8,10,6,22,51,0
6.2,18,5.3,2.7,0.3,20,4,17,90,1
6.6,17,6.8,2.2,1.5,14,6,18,104,0
6.1,19,7.8,1.3,0.4,13,4,25,60,1
6.0,20,6.8,2.4,1.3,16,4,21,81,0
6.8,16,5.1,2.8,1.4,14,3,22,59,1
5.9,23,7.5,1.4,1.0,19,5,17,101,0
6.7,23,5.0,2.2,0.7,9,2,16,102,1
6.9,24,5.6,3.0,0.6,15,2,18,90,0
5.3,21,6.4,1.6,1.3,8,5,16,77,1
6.8,19,5.2,1.5,1.4,10,5,21,66,0
6.4,17,5.4,2.4,0.2,14,4,24,68,1
6.7,20,5.6,2.3,1.2,9,6,20,84,0
5.6,18,7.8,1.7,1.4,14,3,21,56,1
6.4,16,7.1,1.5,1.2,8,3,23,98,0
6.7,24,7.0,1.3,0.4,13,5,22,93,1
6.7,19,5.5,1.6,0.6,18,6,18,68,0
6.1,22,6.6,1.1,1.3,14,2,20,101,1
6.0,17,6.3,2.2,0.8,11,2,15,105,0
6.5,19,7.4,1.3,0.4,17,3,18,59,1
6.3,20,7.1,2.5,1.3,9,2,18,87,0
6.3,16,7.5,2.8,1.4,15,4,23,55,1
5.4,18,7.5,1.6,0.6,13,3,18,64,0
6.8,18,6.6,1.6,0.9,16,3,21,90,1
5.0,21,6.8,1.8,0.5,10,4,18,49,0
6.1,18,6.4,2.8,1.3,8,6,24,53,1
5.1,22,6.3,1.7,1.0,11,2,22,55,0
6.1,21,7.6,2.5,1.4,20,2,21,94,1
5.5,18,7.2,2.3,0.6,10,5,24,90,0
6.1,17,6.5,2.9,0.4,8,6,24,61,1
6.3,22,5.8,2.6,0.3,16,3,25,77,0
5.6,21,5.1,2.0,1.4,15,4,15,79,1
6.9,20,7.2,1.4,0.4,9,3,22,59,0
5.8,16,6.8,1.9,0.6,17,3,15,79,1
5.3,23,5.8,2.0,0.8,11,3,24,45,0
5.5,24,7.1,2.6,0.3,17,3,25,93,1
5.9,21,7.4,2.4,1.4,12,3,15,71,0
6.4,20,6.5,1.8,0.6,21,2,17,78,1
6.6,16,6.7,1.3,0.3,11,2,16,50,0
6.0,21,5.1,2.1,0.9,10,6,18,59,1
6.5,17,7.8,2.9,1.4,15,4,17,54,0
5.3,16,6.6,3.0,0.9,9,6,20,61,1
5.3,24,5.6,2.7,0.7,19,3,18,103,0
5.8,24,8.0,2.5,1.4,15,6,24,75,1
6.6,22,6.9,1.9,0.5,8,3,19,75,0
7.0,20,6.1,2.4,1.3,13,2,18,65,1
6.8,17,6.8,2.3,1.4,11,3,18,107,0
5.9,18,7.6,1.3,1.2,21,3,16,85,1
6.0,21,5.8,2.4,0.2,10,6,20,55,0
5.9,19,5.0,2.7,0.3,9,5,15,86,1
6.1,18,7.8,1.9,1.5,14,5,17,79,0
5.4,23,7.6,1.3,1.4,15,2,24,70,1
5.3,22,5.5,1.4,1.4,17,2,23,91,0
5.6,16,6.0,1.5,0.8,8,3,17,45,1
5.3,18,6.7,2.5,0.5,20,5,19,102,0
5.9,24,5.7,1.5,1.0,18,6,17,102,1
6.7,21,5.3,2.9,0.8,20,3,17,82,0
5.7,22,7.0,1.1,0.9,10,5,20,93,1
5.1,22,6.6,2.8,1.5,17,4,18,75,0
6.9,21,6.8,1.5,0.9,11,5,21,89,1
6.0,22,5.7,2.6,0.3,16,2,20,49,0
5.5,17,5.1,1.0,1.2,13,5,15,75,1
6.0,16,6.0,2.3,0.4,10,5,16,79,0
6.6,23,6.3,1.7,0.9,12,2,23,66,1
5.5,24,7.3,1.4,0.3,15,4,19,109,0
5.6,21,7.7,2.8,0.9,15,6,22,81,1
5.8,18,7.1,2.4,0.8,18,4,18,76,0
6.4,20,5.5,1.5,0.7,19,4,23,107,1
